SID,DID,TID,VILL_CODE,C_CODE01,NAME,UID,CENSUS_COD,STATE,DISTRICT,SUB_DIST,TOWN_VILL,WARD,EB,LEVEL,NAME_1,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,ST_CODE,DIST_CODE,THSIL_CODE,BLOCK_CODE,V_CT_CODE,VILL_NAME,AREA,T_HH,T_P,T_M,T_F,SC_P,SC_M,SC_F,ST_P,ST_M,ST_F,EDU_FAC,P_SCH,RANG_P_SCH,M_SCH,RANG_M_SCH,S_SCH,S_S_SCH,COLLEGE,RANG_COLL,IND_SCH,TR_SCH,ADLT_LT_CT,OTH_SCH,MEDI_FAC,ALL_HOSP,RANG_ALL,AYU_HOSP,UN_HOSP,HOM_HOSP,ALL_DISP,AYU_DISP,UN_DISP,HOM_DISP,MCW_CNTR,RANG_MCW,M_HOME,CWC,H_CNTR,PH_CNTR,RANG_PHC,PHS_CNT,FWC_CNTR,TB_CLN,N_HOME,RMP,SMP,CHW,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBEWELL,HANDPUMP,RIVER,CANAL,LAKE,SPRING,OTHER,SOU_SUMM,RANG_SS,SS_CODE,P_T_FAC,POST_OFF,RANG_PO,TELE_OFF,POST_TELE,PHONE,RANG_PHONE,COMM_FAC,BS_FAC,RANG_BS,RS_FAC,RANG_RS,NW_FAC,RANG_NW,BANK_FAC,COMM_BANK,RANG_COMM,COOP_BANK,RANG_COOP,CRSOC_FAC,AC_SOC,RANG_ACS,NAC_SOC,RANG_NAC,OTHER_SOC,RANG_OTH,RC_FAC,C_V_HALL,RANG_CV,SP_CL_FAC,RANG_SPCL,ST_AU_FAC,RANG_STAU,APP_PR,APP_MR,APP_FP,APP_NAVRIV,APP_NAVCAN,APP_NW,NEAR_TOWN,DIST_TOWN,POWER_SUPL,POWER_DOM,POWER_AGR,POWER_OTH,POWER_ALL,PAP_MAG,NEWS_PAP,MAGAZINE,A_INCEXP,TOT_INC,TOT_EXP,MAN_COMM1,MAN_COMM2,MAN_COMM3,LAND_FORES,CANAL_GOVT,CANAL_PVT,WELL_WO_EL,WELL_W_EL,TW_WO_EL,TW_W_EL,TANK_IRR,RIVER_IRR,LAKE_IRR,W_FALL,OTH_IRR,TOT_IRR,UN_IRR,CULT_WASTE,AREA_NA_CU
28,18,8,2166900,2.818E+15,Santhamaguluru,570127,2.82E+15,28,18,8,2166900,0,0,VILLAGE,Santhamaguluru,Rural,1943,7916,4077,3839,1002,509,493,1894,965,929,259,135,124,3726,2368,1358,4190,1709,2481,4537,2419,2118,4133,2260,1873,1141,868,273,2327,886,1441,51,26,25,614,480,134,404,159,245,63,37,26,316,110,206,6,0,6,19,12,7,3379,1658,1721,28,18,8,8,2166900,SANTHAMAGULURU,2691,1943,7916,4077,3839,1894,965,929,259,135,124,1,9,0,1,0,1,1,0,3,0,0,82,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,1,0,0,1,0,0,1,1,0,2,1,2,2,1,2,1,2,2,2,,0,,1,1,0,1,1,1,0,1,1,0,1,0,2,3,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,3,0,3,1,2,2,2,2,2,NARASARAOPET,18,1,0,0,0,1,1,N,M,1,179810,84891,,,,0,2061,0,0,159,0,0,0,0,0,0,0,2220,298,37,136
28,18,8,2166600,2.818E+15,Vellala Cheruvu,570158,2.82E+15,28,18,8,2166600,0,0,VILLAGE,Vellala Cheruvu,Rural,1288,5356,2727,2629,602,311,291,893,485,408,251,130,121,2580,1592,988,2776,1135,1641,3237,1652,1585,2977,1582,1395,1484,829,655,895,416,479,131,67,64,467,270,197,260,70,190,77,14,63,136,41,95,12,3,9,35,12,23,2119,1075,1044,28,18,8,8,2166600,VELLALA CHERUVU,1902,1288,5356,2727,2629,893,485,408,251,130,121,1,5,0,1,0,1,0,0,3,0,0,98,0,1,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,2,1,2,2,1,2,1,2,2,2,,0,,1,1,0,0,0,1,0,1,1,0,1,0,2,3,1,1,0,0,2,1,1,0,0,3,0,3,2,0,2,0,3,0,3,1,2,2,2,2,2,NARASARAOPET,30,1,0,0,0,1,1,N,M,1,63391,25590,,,,0,0,0,0,0,0,0,1109.34,0,0,0,0,1109.34,510.66,81,201
28,18,8,2166800,2.818E+15,Kamepalle,570171,2.82E+15,28,18,8,2166800,0,0,VILLAGE,Kamepalle,Rural,577,2434,1229,1205,289,152,137,520,265,255,93,55,38,1058,675,383,1376,554,822,1532,781,751,1438,741,697,559,395,164,727,239,488,10,6,4,142,101,41,94,40,54,4,4,0,73,28,45,2,0,2,15,8,7,902,448,454,28,18,8,8,2166800,KAMEPALLE,1274,577,2434,1229,1205,520,265,255,93,55,38,1,2,0,0,2,0,0,0,3,0,0,32,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,2,1,2,2,1,2,1,2,2,2,,0,,1,1,0,0,0,1,0,1,1,0,2,2,2,3,2,0,2,0,2,2,0,2,0,3,0,3,2,0,2,0,3,0,3,1,2,2,2,2,2,NARASARAOPET,23,1,0,0,0,1,1,N,M,1,71439,62435,,,,0,0,0,0,0,0,0,786.6,0,0,0,0,786.6,305.35,4,178
28,18,8,2167000,2.818E+15,Tangedu Malli,570185,2.82E+15,28,18,8,2167000,0,0,VILLAGE,Tangedu Malli,Rural,1457,6036,3023,3013,861,432,429,1237,597,640,184,97,87,2502,1552,950,3534,1471,2063,3481,1920,1561,3427,1906,1521,1559,942,617,1486,688,798,126,112,14,256,164,92,54,14,40,3,3,0,37,3,34,1,1,0,13,7,6,2555,1103,1452,28,18,8,8,2167000,TANGEDU MALLI,2115,1457,6036,3023,3013,1237,597,640,184,97,87,1,4,0,2,0,0,0,0,3,0,0,32,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,1,0,0,1,1,0,2,1,2,2,1,2,1,2,2,2,,0,,1,1,0,0,0,1,0,1,1,0,1,0,2,3,2,0,3,0,3,2,0,3,0,3,0,3,2,0,3,0,3,0,3,1,2,2,2,2,2,NARASARAOPET,15,1,0,0,0,1,1,N,M,1,86816,60991,,,,0,798,0,0,188,0,0,0,0,0,0,0,986,1003,31,95
28,18,8,2167100,2.818E+15,Gurijepalle,570223,2.82E+15,28,18,8,2167100,0,0,VILLAGE,Gurijepalle,Rural,297,1241,610,631,175,76,99,725,358,367,62,33,29,478,303,175,763,307,456,775,397,378,698,379,319,150,94,56,407,190,217,19,14,5,122,81,41,77,18,59,27,9,18,44,6,38,3,1,2,3,2,1,466,213,253,28,18,8,8,2167100,GURIJEPALLE,619,297,1241,610,631,725,358,367,62,33,29,1,1,0,0,3,0,0,0,3,0,0,12,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,1,0,0,1,1,0,2,1,2,2,1,2,1,2,2,2,,0,,1,1,0,0,0,1,0,1,1,0,2,3,2,3,2,0,3,0,3,1,1,0,0,3,0,3,2,0,3,0,3,0,3,1,2,2,2,2,2,NARASARAOPET,14,1,0,0,0,1,1,N,M,1,33457,32467,,,,0,200,0,0,20,0,0,0,0,0,0,0,220,367,25,7
28,18,8,2167200,2.818E+15,Kopparam,570271,2.82E+15,28,18,8,2167200,0,0,VILLAGE,Kopparam,Rural,1871,7919,4021,3898,1096,546,550,1298,642,656,925,485,440,3309,2064,1245,4610,1957,2653,4900,2502,2398,4738,2471,2267,1659,969,690,2679,1229,1450,34,19,15,366,254,112,162,31,131,31,5,26,64,11,53,18,3,15,49,12,37,3019,1519,1500,28,18,8,8,2167200,KOPPARAM,2896,1871,7919,4021,3898,1298,642,656,925,485,440,1,8,0,1,0,0,0,0,3,0,0,99,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,2,1,2,2,1,2,1,2,2,2,,0,,1,1,0,0,0,1,0,1,1,0,2,2,2,3,2,0,2,0,2,1,1,0,6,0,0,3,2,0,2,0,3,0,3,1,2,2,2,2,2,NARASARAOPET,26,1,0,0,0,1,1,N,M,1,36203,31832,,,,28,1249,0,0,300.4,0,0,0,0,0,0,0,1549.4,1128.6,18,172
28,18,8,2167300,2.818E+15,Elchur,570278,2.82E+15,28,18,8,2167300,0,0,VILLAGE,Elchur,Rural,1955,8387,4246,4141,1192,586,606,1306,669,637,164,80,84,3086,1961,1125,5301,2285,3016,4780,2563,2217,3781,2234,1547,1335,838,497,1598,807,791,18,9,9,830,580,250,999,329,670,73,20,53,886,289,597,2,1,1,38,19,19,3607,1683,1924,28,18,8,8,2167300,ELCHUR,2789,1955,8387,4246,4141,1306,669,637,164,80,84,1,4,0,1,0,1,0,0,3,0,0,99,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,2,1,2,2,1,2,1,2,2,2,,0,,1,1,0,0,0,1,0,1,1,0,2,2,2,3,2,0,2,0,2,1,1,0,1,0,0,3,1,1,0,0,3,0,3,1,2,2,2,2,2,NARASARAOPET,22,1,0,0,0,1,1,N,M,1,161401,160881,,,,0,1200,0,0,237.48,0,0,0,0,0,0,0,1437.48,1114,24,213.52
28,18,8,2166700,2.818E+15,Gopapuram,570290,2.82E+15,28,18,8,2166700,0,0,,GOPAPURAM,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,8,8,2166700,GOPAPURAM,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,,,,0,295.58,0,0,17,0,0,0,0,0,0,0,312.58,58.09,19.3,22
28,18,9,2167800,2.818E+15,Uppumaguluru,570320,2.82E+15,28,18,9,2167800,0,0,VILLAGE,Uppumaguluru,Rural,1150,4431,2276,2155,569,301,268,1220,633,587,414,218,196,1780,1108,672,2651,1168,1483,2691,1426,1265,2472,1387,1085,1003,607,396,1252,599,653,10,7,3,207,174,33,219,39,180,75,9,66,97,13,84,4,1,3,43,16,27,1740,850,890,28,18,9,9,2167800,UPPUMAGULURU,2438,1150,4431,2276,2155,1220,633,587,414,218,196,1,4,0,1,0,1,0,0,3,0,0,53,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,2,1,2,2,1,2,2,2,2,2,,0,,1,1,0,0,0,3,0,1,1,0,2,3,2,3,2,0,3,0,3,2,0,3,0,3,0,3,2,0,3,0,3,0,3,1,2,2,2,2,2,CHILAKALURIPET,25,1,0,0,0,1,1,N,M,1,174360,104750,,,,0,680,0,0,0,0,0,165,0,0,0,0,845,1447,120,26
28,18,9,2167700,2.818E+15,Koppera Palem,570324,2.82E+15,28,18,9,2167700,0,0,VILLAGE,Koppera Palem,Rural,543,2306,1151,1155,339,161,178,710,364,346,91,45,46,995,616,379,1311,535,776,1283,699,584,1127,690,437,355,239,116,634,358,276,0,0,0,138,93,45,156,9,147,76,4,72,68,4,64,3,0,3,9,1,8,1023,452,571,28,18,9,9,2167700,KOPPERA PALEM,796,543,2306,1151,1155,710,364,346,91,45,46,1,2,0,0,2,0,0,0,3,0,0,29,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,1,1,2,1,1,1,2,2,2,,0,,1,1,0,0,0,2,0,1,1,0,2,3,2,3,2,0,3,0,3,2,0,2,0,3,0,3,2,0,3,0,3,0,3,1,2,2,2,2,2,NARASARAOPET,27,1,0,0,0,1,1,N,M,1,106109,101606,,,,0,547.63,0,0,16.2,0,0,0,0,0,0,0,563.83,65,35,132.15
28,18,8,2167600,2.818E+15,Kommala Padu,570413,2.82E+15,28,18,8,2167600,0,0,VILLAGE,Kommala Padu,Rural,1820,7445,3804,3641,1022,511,511,1135,572,563,20,14,6,3201,2027,1174,4244,1777,2467,4500,2390,2110,3735,2061,1674,990,617,373,2235,1034,1201,17,12,5,493,398,95,765,329,436,30,12,18,692,284,408,0,0,0,43,33,10,2945,1414,1531,28,18,8,8,2167600,KOMMALA PADU,1961,1820,7445,3804,3641,1135,572,563,20,14,6,1,5,0,1,0,1,0,0,3,0,0,70,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,2,1,2,2,1,2,1,2,2,2,,0,,1,1,0,0,0,1,0,1,1,0,2,2,2,3,1,1,0,0,2,1,1,0,0,3,0,3,1,1,0,0,3,0,3,1,2,2,2,2,2,NARASARAOPET,25,1,0,0,0,1,1,N,M,1,61210,53358,,,,0,430,0,0,0,0,0,0,0,0,0,0,430,1454,24,53
28,18,9,2167900,2.818E+15,Vemavaram,570417,2.82E+15,28,18,9,2167900,0,0,VILLAGE,Vemavaram,Rural,390,1697,860,837,213,106,107,140,73,67,335,180,155,787,485,302,910,375,535,1060,562,498,994,551,443,533,371,162,169,98,71,7,6,1,285,76,209,66,11,55,3,0,3,59,9,50,0,0,0,4,2,2,637,298,339,28,18,9,9,2167900,VEMAVARAM,738,390,1697,860,837,140,73,67,335,180,155,1,1,0,0,1,0,0,0,3,0,0,19,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,2,1,2,1,1,2,2,2,2,2,,0,,1,1,0,0,0,2,0,1,1,0,2,3,2,3,2,0,2,0,2,2,0,1,0,2,0,2,2,0,2,0,3,0,3,1,2,2,2,2,2,CHILAKALURIPET,12,1,0,0,0,1,1,N,M,1,82566,81897,,,,0,0,0,0,0,0,0,0,0,0,0,60,60,526.69,71.5,79.76
28,18,9,2168000,2.818E+15,Konidena,570429,2.82E+15,28,18,9,2168000,0,0,VILLAGE,Konidena,Rural,2104,8759,4424,4335,1119,578,541,1720,889,831,260,135,125,3506,2195,1311,5253,2229,3024,5245,2801,2444,4827,2739,2088,1924,1241,683,2344,1074,1270,82,45,37,477,379,98,418,62,356,102,8,94,258,33,225,4,0,4,54,21,33,3514,1623,1891,28,18,9,9,2168000,KONIDENA,3730,2104,8759,4424,4335,1720,889,831,260,135,125,1,8,0,2,0,0,0,0,3,0,0,78,0,1,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,2,1,1,2,1,2,2,2,2,2,,0,,1,1,0,0,0,3,0,1,1,0,2,3,2,3,1,1,0,0,2,1,1,0,0,2,0,2,2,0,2,0,3,0,3,1,2,2,2,2,2,CHILAKALURIPET,20,1,0,0,0,1,1,N,M,1,187755,152760,,,,175,1070,0,0,0,0,0,250,0,0,0,27,1347,2066,104,38
28,18,9,2168200,2.818E+15,Chennupalle,570436,2.82E+15,28,18,9,2168200,0,0,VILLAGE,Chennupalle,Rural,485,1900,957,943,273,131,142,766,390,376,25,12,13,774,491,283,1126,466,660,1300,660,640,1286,658,628,326,301,25,848,276,572,14,5,9,98,76,22,14,2,12,0,0,0,9,2,7,0,0,0,5,0,5,600,297,303,28,18,9,9,2168200,CHENNUPALLE,1847,485,1900,957,943,766,390,376,25,12,13,1,1,0,1,0,0,0,0,3,0,0,15,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,2,1,1,2,1,2,2,2,2,2,,0,,1,1,0,0,0,3,0,1,1,0,2,3,2,3,2,0,1,0,3,1,0,1,1,0,0,3,2,0,3,0,3,0,3,1,2,2,2,2,2,CHILAKALURIPET,27,1,0,0,0,1,1,N,M,1,96007,93360,,,,0,595,0,0,0,0,0,175,0,0,0,0,770,816,131.5,129.5
28,18,8,2167400,2.818E+15,Kunduru (West),570443,2.82E+15,28,18,8,2167400,0,0,VILLAGE,Kunduru (West),Rural,746,3210,1619,1591,412,215,197,177,92,85,194,93,101,1212,727,485,1998,892,1106,1697,953,744,910,727,183,632,521,111,210,149,61,19,14,5,49,43,6,787,226,561,143,11,132,592,185,407,39,20,19,13,10,3,1513,666,847,28,18,8,8,2167400,KUNDURU (WEST),1997,746,3210,1619,1591,177,92,85,194,93,101,1,2,0,1,0,1,0,0,3,0,0,12,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,2,1,2,2,1,2,1,2,2,2,,0,,1,1,0,0,0,1,0,1,1,0,2,3,2,3,1,1,0,0,3,1,1,0,0,3,0,3,2,0,2,0,3,0,3,1,2,2,2,2,2,NARASARAOPET,28,1,0,0,0,1,1,N,M,1,71439,64019,,,,0,1635,0,0,0,0,0,0,0,0,0,0,1635,167,12,183
28,18,8,2167500,2.818E+15,Kunduru (East),570449,2.82E+15,28,18,8,2167500,0,0,VILLAGE,Kunduru (East),Rural,923,3664,1824,1840,493,253,240,912,465,447,130,75,55,1556,951,605,2108,873,1235,2194,1158,1036,1970,1117,853,839,527,312,914,430,484,10,7,3,207,153,54,224,41,183,29,8,21,168,15,153,4,2,2,23,16,7,1470,666,804,28,18,8,8,2167500,KUNDURU (EAST),2091,923,3664,1824,1840,912,465,447,130,75,55,1,4,0,0,1,0,0,0,3,0,0,45,2,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,2,1,2,2,1,2,1,2,2,2,,0,,1,1,0,0,0,1,0,1,1,0,2,2,2,3,2,0,1,0,2,1,0,3,1,0,0,3,2,0,1,0,3,0,3,1,2,2,2,2,2,NARASARAOPET,27,1,0,0,0,1,1,N,M,1,73710,66207,,,,0,1720,0,0,0,0,0,0,0,0,0,0,1720,290,0,80.6
28,18,9,2168100,2.818E+15,Ballikurava,570478,2.82E+15,28,18,9,2168100,0,0,VILLAGE,Ballikurava,Rural,564,2301,1148,1153,329,170,159,767,381,386,55,29,26,953,579,374,1348,569,779,1327,677,650,1309,670,639,368,215,153,835,374,461,9,5,4,97,76,21,18,7,11,2,0,2,9,3,6,0,0,0,7,4,3,974,471,503,28,18,9,9,2168100,BALLIKURAVA,955,564,2301,1148,1153,767,381,386,55,29,26,1,4,0,1,0,1,1,0,3,0,0,26,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,2,1,2,2,1,2,2,2,2,2,,0,,1,1,0,0,0,5,0,1,1,0,2,3,2,3,1,1,0,0,3,1,1,0,0,3,0,3,2,0,3,0,3,0,3,1,2,2,2,2,2,CHILAKALURIPET,25,1,0,0,0,1,1,N,M,1,92946,90386,,,,95,304,0,10,0,0,0,150,0,0,0,20,484,349,6,21
28,18,9,2168300,2.818E+15,Sankaralingam Gudipadu,570566,2.82E+15,28,18,9,2168300,0,0,VILLAGE,Sankaralingam Gudipadu,Rural,418,1727,875,852,266,133,133,419,216,203,52,30,22,629,392,237,1098,483,615,977,530,447,939,522,417,150,127,23,680,307,373,0,0,0,109,88,21,38,8,30,1,1,0,23,3,20,1,0,1,13,4,9,750,345,405,28,18,9,9,2168300,SANKARALINGAM GUDIPADU,1098,418,1727,875,852,419,216,203,52,30,22,1,2,0,0,1,0,0,0,3,0,0,28,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,2,1,2,2,1,2,1,2,2,2,,0,,1,1,0,0,0,1,0,1,1,0,2,3,2,3,2,0,2,0,3,1,1,0,0,3,0,3,2,0,2,0,3,0,3,1,2,2,2,2,2,ONGOLE,62,1,0,0,0,1,1,N,M,1,5711,711,,,,0,500,0,0,20,0,0,0,0,0,0,15,535,358.5,75,129.5
28,18,8,,,Hill,570567,2.82E+15,28,19,38,0,0,0,MANDAL,Chillakur,Total,11624,46475,23606,22869,6598,3324,3274,15405,8038,7367,6683,3421,3262,21878,12759,9119,24597,10847,13750,21704,13502,8202,13453,9398,4055,1975,1795,180,7137,4352,2785,371,236,135,3970,3015,955,8251,4104,4147,686,582,104,6926,3134,3792,76,29,47,563,359,204,24771,10104,14667,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,18,9,2168500,2.818E+15,Guntupalle,570575,2.82E+15,28,18,9,2168500,0,0,VILLAGE,Guntupalle,Rural,1097,4601,2354,2247,502,253,249,976,501,475,41,24,17,2301,1426,875,2300,928,1372,2739,1438,1301,2564,1418,1146,921,645,276,1205,589,616,16,15,1,422,169,253,175,20,155,65,2,63,68,11,57,12,0,12,30,7,23,1862,916,946,28,18,9,9,2168500,GUNTUPALLE,1891,1097,4601,2354,2247,976,501,475,41,24,17,1,5,0,1,0,1,0,0,3,0,0,49,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,2,1,2,2,1,2,2,2,2,2,,0,,1,1,0,0,0,3,0,1,1,0,2,3,2,3,2,0,1,0,3,1,0,1,1,0,0,3,2,0,3,0,3,0,3,1,2,2,2,2,2,ONGOLE,55,1,0,0,0,1,1,N,M,1,124940,120259,,,,0,990,0,0,0,0,0,156,0,0,0,50,1196,517.7,31.57,145.73
28,18,9,2168400,2.818E+15,Mukteswaram,570578,2.82E+15,28,18,9,2168400,0,0,VILLAGE,Mukteswaram,Rural,772,3687,1946,1741,515,270,245,788,404,384,118,68,50,1278,871,407,2409,1075,1334,2186,1200,986,2157,1187,970,584,396,188,933,418,515,3,2,1,637,371,266,29,13,16,9,3,6,7,3,4,0,0,0,13,7,6,1501,746,755,28,18,9,9,2168400,MUKTESWARAM,1271,772,3687,1946,1741,788,404,384,118,68,50,1,4,0,0,3,0,0,0,3,0,0,40,0,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,1,2,2,1,2,1,2,2,2,,0,,1,1,0,0,0,1,0,1,1,0,2,3,2,3,2,0,3,0,3,2,0,3,0,3,0,3,2,0,3,0,3,0,3,1,2,2,2,2,2,ONGOLE,60,1,0,0,0,1,1,N,M,1,169146,144297,,,,0,608,0,0,20,0,0,0,0,0,0,30,658,424.75,18.21,170.04
28,18,9,2168700,2.818E+15,Kukatla Palle,570580,2.82E+15,28,18,9,2168700,0,0,VILLAGE,Kukatla Palle,Rural,730,3124,1584,1540,418,201,217,679,346,333,425,204,221,1138,739,399,1986,845,1141,1859,947,912,1390,888,502,691,434,257,567,363,204,48,26,22,84,65,19,469,59,410,117,2,115,331,49,282,0,0,0,21,8,13,1265,637,628,28,18,9,9,2168700,KUKATLA PALLE,1022,730,3124,1584,1540,679,346,333,425,204,221,1,3,0,1,0,0,0,0,3,0,0,29,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,2,1,2,2,1,2,1,2,2,2,,0,,1,1,0,0,0,1,0,1,1,0,2,3,2,3,2,0,1,0,3,1,1,0,0,3,0,3,2,0,3,0,3,0,3,1,2,2,2,2,2,ONGOLE,60,1,0,0,0,1,1,N,,1,12308,7308,,,,189.39,630,0,0,5,0,0,0,0,0,0,15,650,80.6,60.99,41
